Epoch, Average Actor Loss, Critic Loss
849, 0.0011, 0.3128
850, -0.0342, 0.5203
851, -0.0418, 0.4518
852, -0.0329, 0.6093
853, -0.1109, 1.8774
854, -0.0199, 0.6499
855, -0.0997, 0.9712
856, -0.0522, 0.7382
857, 0.0129, 0.4438
858, -0.0329, 0.5901
859, -0.0503, 0.5405
860, -0.0187, 0.3929
861, -0.0005, 0.4551
862, -0.0375, 0.6403
863, 0.0204, 0.2419
864, -0.0113, 0.5514
865, -0.0358, 0.4247
866, 0.0209, 1.1439
867, 0.0752, 0.7959
868, -0.0668, 1.5151
869, -0.0198, 0.6744
870, -0.0748, 1.4964
871, -0.0312, 0.9807
872, -0.0092, 1.9929
873, 0.0197, 0.7234
874, 0.0127, 0.5275
875, -0.0883, 2.3164
876, 0.0278, 0.6306
877, 0.0387, 0.6256
878, 0.0390, 0.5006
879, -0.0248, 1.0483
880, -0.0138, 0.6053
881, 0.0028, 0.4881
882, 0.0060, 1.6467
883, 0.0005, 1.0827
884, -0.0624, 0.9196
885, 0.0246, 0.9772
886, 0.0480, 0.5066
887, -0.1469, 2.6072
888, 0.0388, 0.6357
889, -0.0368, 1.2720
890, -0.1001, 2.1563
891, 0.0325, 0.3914
892, -0.0015, 0.5529
893, 0.0615, 0.8044
894, 0.0038, 0.8247
895, -0.0498, 1.2613
896, 0.0332, 0.2884
897, 0.0277, 0.4951
898, -0.0305, 1.3916
899, 0.0244, 0.4511
900, -0.0667, 1.6155
901, -0.0682, 1.0031
902, -0.1198, 1.6422
903, 0.0167, 1.5885
904, 0.0616, 0.8686
905, -0.0199, 0.5480
906, -0.0350, 2.0514
907, -0.1024, 2.0602
908, 0.0302, 0.8981
909, 0.0113, 1.1076
910, -0.0277, 1.3045
911, 0.0369, 0.9316
912, 0.1003, 0.6585
913, 0.0736, 0.6372
914, 0.0499, 0.4276
915, 0.0045, 0.5054
916, 0.0279, 0.5376
917, 0.0127, 0.7624
918, -0.0568, 1.1033
919, 0.0564, 0.4723
920, -0.0286, 1.2730
921, -0.0088, 1.1409
922, 0.0301, 0.3448
923, 0.0177, 0.3649
924, -0.1320, 1.6929
925, -0.0161, 0.6211
926, -0.0114, 0.9006
927, -0.0529, 1.3285
928, -0.1112, 1.9939
929, -0.0451, 1.4785
930, -0.0709, 1.2188
931, 0.0008, 0.6924
932, 0.0508, 0.4609
933, 0.0423, 0.3169
934, 0.0056, 0.5992
935, -0.0399, 0.9263
936, 0.0535, 0.4205
937, 0.1065, 0.3679
938, 0.0091, 0.4295
939, 0.0280, 0.5172
940, -0.1336, 1.5330
941, -0.0335, 0.7878
942, -0.1471, 1.8162
943, 0.0282, 0.8022
944, -0.0058, 0.7583
945, -0.0312, 1.2656
946, 0.0419, 1.4617
